name,reviews_username,reviews_rating,user_sentiment
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ayterrazas,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,abismomy,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,teacher,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,adriana9999,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,jessie,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,erica958,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,angela,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,anna,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cleaninglady30,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,shellybelly,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,snoopy,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,noname,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,daisymae19,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,sanmom1,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,pcomsec,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,nata,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,mglenn3132,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,kathie,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,jessica,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,jlm75,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,babs,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,daisymae19,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,adriana9999,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,jamiem,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,sam1,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,newmom10,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,couponmama,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,shofis82,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,momma,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ruthieruthie,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,kenny,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,bonbon,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,chas,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,vikki,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,mglenn3132,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,manofthehouse,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,linzy6212011,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,mandylou,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,luckydee102,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,marjeff,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ash4,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,toni,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,spicy918,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,mamabeam,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ladyslverfyr,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,yohnie1,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,chels,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,staci,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,mommy,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,karagr,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,reba,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,petals66,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,lala,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,joiful,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,as123,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,momofthree,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,kljohns,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,holly15,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,mike,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cmerck2006,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,couponmom1996,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,christina1001,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ncmom2224,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ash4,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cole,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,tina71,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cdedbdb,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,nar1404,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,missaye1231,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,isha,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,alexis,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,court,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,andy,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,heatherking64,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,rebecca,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,diana,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,logsdonmr,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,jill,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,pcomsec,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,bblack,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cathy123,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,kaykay,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,jygibri,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,hgandee,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,supertaz93,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,linny,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,lina,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ajune,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,kara,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ralph,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,britt,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,angie,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cristyleigh,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,wizard,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,cricket,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,richy,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,ajune,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,barb24,5,Positive
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,melcsi,5,Negative
Clorox Disinfecting Wipes Value Pack Scented 150 Ct Total,bailee,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",island girl,3,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",island girl,3,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",gellis,4,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",mamastress,5,Negative
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",mamastress,5,Negative
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",higgy,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",gellis,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",higgy,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",anita,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",jamo,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",1943,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",marmar,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",vicki,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",dave,5,Negative
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",dave,5,Negative
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",sue,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",adma2,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",anita,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",jan,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",jenni,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",gellis,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",marmar,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",adma2,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",adma2,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",abby,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",adma2,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",loris,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",1943,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",jana,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",mamastress,5,Negative
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",jamo,5,Positive
"Avery174 Ready Index Contemporary Table Of Contents Divider, 1-8, Multi, Letter",karen1,5,Positive
Orajel Maximum Strength Toothache Pain Relief Liquid,christine,5,Positive
Orajel Maximum Strength Toothache Pain Relief Liquid,tara,5,Positive
Orajel Maximum Strength Toothache Pain Relief Liquid,tina,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,jill,1,Negative
Chester's Cheese Flavored Puffcorn Snacks,jackie,1,Negative
Chester's Cheese Flavored Puffcorn Snacks,tina,3,Negative
Chester's Cheese Flavored Puffcorn Snacks,grandma,4,Negative
Chester's Cheese Flavored Puffcorn Snacks,connie,5,Negative
Chester's Cheese Flavored Puffcorn Snacks,willy,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,nanna,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,sherry,5,Negative
Chester's Cheese Flavored Puffcorn Snacks,tammy,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,mimi,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,danielle,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,nanny,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,tina,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,shell,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,yummy,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,bruce,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,momof4,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,patti,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,mike,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,april,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,kris,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,momof2,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,patty,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,sunflower,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,nanette,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,carol,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,debbie,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,gram,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,granny,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,kate,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,susan,5,Negative
Chester's Cheese Flavored Puffcorn Snacks,jenny,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,jeanne,5,Negative
Chester's Cheese Flavored Puffcorn Snacks,momof3,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,shopper,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,laura,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,rick,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,reba,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,angel,5,Negative
Chester's Cheese Flavored Puffcorn Snacks,good,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,kathy,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,cher,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,jenny,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,granny,5,Positive
Chester's Cheese Flavored Puffcorn Snacks,jenny,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",dale,4,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",gigi,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",sherry,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",diane,5,Negative
"Lysol Concentrate Deodorizing Cleaner, Original Scent",carol,5,Negative
"Lysol Concentrate Deodorizing Cleaner, Original Scent",cj,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",patty,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",shopper,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",jojo,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",betty,5,Positive
"Lysol Concentrate Deodorizing Cleaner, Original Scent",beverly,5,Negative
"Lysol Concentrate Deodorizing Cleaner, Original Scent",claudia,5,Positive
"Burt's Bees Lip Shimmer, Raisin",wolfie,4,Positive
"Burt's Bees Lip Shimmer, Raisin",hazel,4,Positive
"Burt's Bees Lip Shimmer, Raisin",susan1,4,Positive
"Burt's Bees Lip Shimmer, Raisin",grandma,5,Positive
"Burt's Bees Lip Shimmer, Raisin",gina,5,Positive
"Burt's Bees Lip Shimmer, Raisin",ginger,5,Positive
"Burt's Bees Lip Shimmer, Raisin",nami,5,Positive
"Burt's Bees Lip Shimmer, Raisin",jilly,5,Negative
"Burt's Bees Lip Shimmer, Raisin",renae,5,Negative
"Burt's Bees Lip Shimmer, Raisin",beverly,5,Positive
"Burt's Bees Lip Shimmer, Raisin",kimmie,5,Positive
"Burt's Bees Lip Shimmer, Raisin",judith,5,Negative
"Burt's Bees Lip Shimmer, Raisin",genk,5,Positive
"Burt's Bees Lip Shimmer, Raisin",kelly,5,Positive
"Burt's Bees Lip Shimmer, Raisin",wendy,5,Positive
"Burt's Bees Lip Shimmer, Raisin",marty,5,Positive
"Burt's Bees Lip Shimmer, Raisin",char,5,Positive
"Burt's Bees Lip Shimmer, Raisin",maureen,5,Positive
"Burt's Bees Lip Shimmer, Raisin",doglover,5,Positive
"Burt's Bees Lip Shimmer, Raisin",marebear,5,Positive
"Burt's Bees Lip Shimmer, Raisin",mouse,5,Positive
"Burt's Bees Lip Shimmer, Raisin",peanut,5,Positive
"Burt's Bees Lip Shimmer, Raisin",kathie,5,Negative
"Burt's Bees Lip Shimmer, Raisin",jewels,5,Positive
"Burt's Bees Lip Shimmer, Raisin",vicki,5,Positive
"Burt's Bees Lip Shimmer, Raisin",judy,5,Positive
"Burt's Bees Lip Shimmer, Raisin",christine,5,Positive
"Burt's Bees Lip Shimmer, Raisin",lori,5,Negative
"Burt's Bees Lip Shimmer, Raisin",jujubee,5,Positive
"Burt's Bees Lip Shimmer, Raisin",jenm,5,Positive
Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,jenm,5,Positive
Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,stacy,5,Positive
Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,mj,5,Positive
Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,jenm,5,Positive
Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,thomas,4,Positive
Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,shannon,4,Positive
Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,rick,4,Positive
Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,joem,5,Positive
Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,debbie,5,Positive
Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,drew,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,1,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,4,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,4,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,4,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,4,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",by...,5,Positive
"Lundberg Wehani Rice, 25lb",by...,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",by...,5,Negative
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",bykindle customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",bykindle customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",bykindle customer,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",bykindle customer,5,Negative
"Lundberg Wehani Rice, 25lb",bybarbara edwards,5,Positive
"Lundberg Wehani Rice, 25lb",byamazon customer,5,Positive
"Lundberg Wehani Rice, 25lb",bybarbara edwards,5,Positive
